
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
78.125
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
62.5
9000,473
0
9000,473
0
9000,473
0
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
62.5
9000,473
9001,0
9002,0
9003,0
9004,0
9005,563
9006,0
9007,0
9008,0
9009,0
9010,0
9011,0
9012,0
9013,0
9014,0
9015,0
9016,0
9017,0
9018,0
9019,0
9020,0
9021,0
9022,0
9023,0
9024,0
9025,0
9026,0
9027,0
9028,0
9029,0
9030,0
9031,0
9032,0
9033,0
9034,0
9035,0
9036,584
9037,0
9038,0
9039,0
9040,0
9041,0
9042,0
9043,0
9044,0
9045,0
9046,0
9047,0
9048,0
9049,0
46.875
9000,473
15.625
9000,473
0
9000,473
15.625
9000,473
31.25
9000,473
0
9000,473
0
9000,473
15.625
9000,473
0
9000,473
0
9000,473
0
9000,473
0
9000,473
0
9000,473
9001,133
9002,196
9003,545
9004,145
9005,563
9006,355
9007,375
9008,235
9009,185
9010,290
9011,459
9012,325
9013,405
9014,388
9015,107
9016,452
9017,306
9018,218
9019,103
9020,229
9021,496
9022,286
9023,387
9024,156
9025,295
9026,512
9027,181
9028,288
9029,372
9030,223
9031,245
9032,292
9033,47
9034,253
9035,585
9036,584
9037,231
9038,251
9039,74
9040,314
9041,291
9042,437
9043,252
9044,471
9045,240
9046,217
9047,330
9048,254
9049,268
62.5
8999,4
9000,473
9001,133
9002,196
9003,545
9004,145
9005,563
9006,355
9007,375
9008,235
9009,185
9010,290
9011,459
9012,325
9013,405
9014,388
9015,107
9016,452
9017,306
9018,218
9019,103
9020,229
9021,496
9022,286
9023,387
9024,156
9025,295
9026,512
9027,181
9028,288
9029,372
9030,223
9031,245
9032,292
9033,47
9034,253
9035,585
9036,584
9037,231
9038,251
9039,74
9040,314
9041,291
9042,437
9043,252
9044,471
9045,240
9046,217
9047,330
9048,254
62.5
8999,10
9000,473
9001,133
9002,196
9003,545
9004,145
9005,563
9006,355
9007,375
9008,235
9009,185
9010,290
9011,459
9012,325
9013,405
9014,388
9015,107
9016,452
9017,306
9018,218
9019,103
9020,229
9021,496
9022,286
9023,387
9024,156
9025,295
9026,512
9027,181
9028,288
9029,372
9030,223
9031,245
9032,292
9033,47
9034,253
9035,585
9036,584
9037,231
9038,251
9039,74
9040,314
9041,291
9042,437
9043,252
9044,471
9045,240
9046,217
9047,330
9048,254
93.75
8999,2
9000,473
9001,133
9002,196
9003,545
9004,145
9005,563
9006,355
9007,375
9008,235
9009,185
9010,290
9011,459
9012,325
9013,405
9014,388
9015,107
9016,452
9017,306
9018,218
9019,103
9020,229
9021,496
9022,286
9023,387
9024,156
9025,295
9026,512
9027,181
9028,288
9029,372
9030,223
9031,245
9032,292
9033,47
9034,253
9035,585
9036,584
9037,231
9038,251
9039,74
9040,314
9041,291
9042,437
9043,252
9044,471
9045,240
9046,217
9047,330
9048,254
78.125
8999,2
9000,473
9001,133
9002,196
9003,545
9004,145
9005,563
9006,355
9007,375
9008,235
9009,185
9010,290
9011,459
9012,325
9013,405
9014,388
9015,107
9016,452
9017,306
9018,218
9019,103
9020,229
9021,496
9022,286
9023,387
9024,156
9025,295
9026,512
9027,181
9028,288
9029,372
9030,223
9031,245
9032,292
9033,47
9034,253
9035,585
9036,584
9037,231
9038,251
9039,74
9040,314
9041,291
9042,437
9043,252
9044,471
9045,240
9046,217
9047,330
9048,254
265.625
8999,2
9000,473
9001,133
9002,196
9003,545
9004,145
9005,563
9006,355
9007,375
9008,235
9009,185
9010,290
9011,459
9012,325
9013,405
9014,388
9015,107
9016,452
9017,306
9018,218
9019,103
9020,229
9021,496
9022,286
9023,387
9024,156
9025,295
9026,512
9027,181
9028,288
9029,372
9030,223
9031,245
9032,292
9033,47
9034,253
9035,585
9036,584
9037,231
9038,251
9039,74
9040,314
9041,291
9042,437
9043,252
9044,471
9045,240
9046,217
9047,330
9048,254
328.125
8999,2
0
8999,8
0
8999,8
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,355
9007,375
9008,235
9009,185
9010,290
9011,459
9012,325
9013,405
9014,388
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,156
9025,295
9026,512
9027,181
9028,288
9029,372
9030,223
9031,245
9032,292
9033,47
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,291
9042,437
9043,252
9044,471
9045,240
9046,217
9047,330
9048,254
93.75
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,355
9007,375
9008,235
9009,185
9010,290
9011,459
9012,325
9013,405
9014,388
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,156
9025,295
9026,512
9027,181
9028,288
9029,372
9030,223
9031,245
9032,292
9033,47
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,291
9042,437
9043,252
9044,471
9045,240
9046,217
9047,330
9048,254
9049,268
78.125
9000,473
9001,133
9002,196
9003,545
9004,145
9005,563
9006,355
9007,375
9008,235
9009,185
9010,290
9011,459
9012,325
9013,405
9014,388
9015,107
9016,452
9017,306
9018,218
9019,103
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,181
9028,288
9029,372
9030,223
9031,245
9032,292
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,74
9040,314
9041,291
9042,437
9043,252
9044,471
9045,240
9046,217
9047,330
9048,254
9049,268
93.75
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,355
9007,375
9008,235
9009,224
9010,290
9011,459
9012,325
9013,405
9014,388
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,181
9028,288
9029,372
9030,223
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,471
9045,240
9046,217
9047,330
9048,254
9049,461
156.25
9000,250
9001,168
9002,196
9003,321
9004,145
9005,383
9006,355
9007,173
9008,235
9009,185
9010,290
9011,241
9012,325
9013,405
9014,388
9015,230
9016,288
9017,306
9018,254
9019,227
9020,229
9021,476
9022,286
9023,217
9024,393
9025,295
9026,512
9027,174
9028,234
9029,287
9030,171
9031,287
9032,292
9033,94
9034,253
9035,473
9036,512
9037,231
9038,251
9039,147
9040,219
9041,291
9042,361
9043,252
9044,471
9045,319
9046,217
9047,285
9048,133
9049,268
125
9000,250
9001,168
9002,196
9003,321
9004,145
9005,383
9006,355
9007,173
9008,235
9009,185
9010,290
9011,241
9012,325
9013,405
9014,388
9015,230
9016,288
9017,306
9018,254
9019,227
9020,229
9021,476
9022,286
9023,217
9024,393
9025,295
9026,512
9027,174
9028,234
9029,287
9030,171
9031,287
9032,292
9033,94
9034,253
9035,473
9036,512
9037,231
9038,251
9039,147
9040,219
9041,291
9042,361
9043,252
9044,471
9045,319
9046,217
9047,285
9048,133
9049,268
109.375
9000,250
9000,250
9001,168
9002,196
9003,321
9004,145
15.625
9000,250
0
9000,250
0
9000,473
0
9000,473
0
9000,473
15.625
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
46.875
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
93.75
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,355
9007,375
9008,235
9009,224
9010,290
9011,459
9012,325
9013,405
9014,388
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,181
9028,288
9029,372
9030,223
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,471
9045,240
9046,217
9047,330
9048,254
9049,461
62.5
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,355
9007,375
9008,235
9009,185
9010,290
9011,459
9012,325
9013,405
9014,388
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,156
9025,295
9026,512
9027,181
9028,288
9029,372
9030,223
9031,245
9032,292
9033,47
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,291
9042,437
9043,252
9044,471
9045,240
9046,217
9047,330
9048,254
9049,268
109.375
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
78.125
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
125
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
140.625
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
31.25
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
78.125
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
187.5
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
46.875
9000,0
9001,0
9002,0
9003,0
9004,0
9005,0
9006,0
9007,0
9008,0
9009,0
9010,0
9011,0
9012,0
9013,0
9014,0
9015,0
9016,0
9017,0
9018,0
9019,0
9020,0
9021,0
9022,0
9023,0
9024,0
9025,0
9026,0
9027,0
9028,0
9029,0
9030,0
9031,0
9032,0
9033,0
9034,0
9035,0
9036,0
9037,0
9038,0
9039,0
9040,0
9041,0
9042,0
9043,0
9044,0
9045,0
9046,0
9047,0
9048,0
9049,0
62.5
9000,473
9001,326
9002,174
9003,545
9004,243
9005,563
9006,212
9007,375
9008,224
9009,224
9010,290
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,320
9025,222
9026,512
9027,181
9028,288
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,147
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
62.5
8999,0
9000,0
9001,0
9002,0
9003,0
9004,0
9005,0
9006,0
9007,0
8999,0
9000,0
9001,0
9002,0
9003,0
9004,0
9005,0
9006,0
9007,0
9008,0
9009,0
9010,0
9011,0
9012,0
9013,0
9014,0
9015,0
9016,0
9017,0
9018,0
9019,0
9020,0
9021,0
9022,0
9023,0
9024,0
9025,0
9026,0
9027,0
9028,0
9029,0
9030,0
9031,0
9032,0
9033,0
9034,0
9035,0
9036,0
9037,0
9038,0
9039,0
9040,0
9041,0
9042,0
9043,0
9044,0
9045,0
9046,0
9047,0
9048,0
156.25
8999,0
9000,0
9001,0
9002,0
9003,0
9004,0
9005,0
9006,0
9007,0
9008,0
9009,0
9010,0
9011,0
9012,0
9013,0
9014,0
9015,0
9016,0
9017,0
9018,0
9019,0
9020,0
9021,0
9022,0
9023,0
9024,0
9025,0
9026,0
9027,0
9028,0
9029,0
9030,0
9031,0
9032,0
9033,0
8999,0
9000,0
9001,0
9002,0
9003,0
9004,0
9005,0
9006,0
9007,0
9008,0
9009,0
9010,0
9011,0
9012,0
9013,0
9014,0
9015,0
9016,0
9017,0
9018,0
9019,0
9020,0
9021,0
9022,0
9023,0
9024,0
9025,0
9026,0
9027,0
9028,0
9029,0
9030,0
9031,0
9032,0
9033,0
9034,0
9035,0
9036,0
9037,0
9038,0
9039,0
9040,0
9041,0
9042,0
9043,0
9044,0
9045,0
9046,0
9047,0
9048,0
31.25
8999,0
0
8999,0
0
8999,0
0
8999,0
0
8999,0
31.25
8999,0
0
8999,10
0
8999,13
0
8999,13
0
8999,14
0
8999,15
31.25
8999,15
15.625
8999,14
46.875
9000,473
171.875
9000,473
0
9000,473
9001,0
9002,196
9003,545
9004,0
9005,563
9006,355
9007,375
9008,235
9009,185
9010,290
9011,459
9012,325
9013,431
9014,388
9015,0
9016,452
9017,306
9018,0
9019,0
9020,229
9021,496
9022,286
9023,387
9024,0
9025,295
9026,512
9027,0
9028,0
9029,372
9030,0
9031,287
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,0
9040,314
9041,401
9042,437
9043,252
9044,475
9045,240
9046,217
9047,330
9048,0
9049,461
78.125
8999,14
0
8999,14
0
8999,17
0
8999,14
0
9000,473
343.75
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,185
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,287
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,475
9045,319
9046,217
9047,330
9048,192
9049,462
125
8999,14
0
8999,14
15.625
8999,14
15.625
9000,473
187.5
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
125
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
109.375
8999,14
0
8999,14
15.625
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
31.25
9150,1995
9151,2623
9152,2607
9153,2089
9154,2062
9155,2723
9156,2193
9157,2992
9158,2197
9159,2551
9160,2372
9161,2116
9162,2368
9163,2440
9164,1609
9165,249
9166,2184
9167,1903
9168,2359
9169,2550
9170,2796
9171,1953
9172,2532
9173,2347
9174,2684
9175,1903
9176,2335
9177,2365
9178,2249
9179,2041
9180,2273
9181,2435
9182,2508
9183,1863
9184,2959
9185,2411
9186,2456
9187,2333
9188,1983
9189,2041
9190,2338
9191,2818
9192,2441
9193,1821
9194,2721
9195,2421
9196,2475
9197,2417
9198,2033
9199,2168
296.875
9350,2875
9351,3327
9352,3463
9353,3987
9354,3771
9355,3968
9356,3757
9357,3659
9358,3773
9359,3786
9360,3206
9361,4039
9362,3059
9363,3255
9364,2965
9365,3447
9366,3456
9367,3478
9368,3272
9369,4382
9370,4013
9371,3738
9372,3860
9373,3399
9374,3302
9375,3394
9376,3745
9377,3624
9378,3605
9379,3399
9380,399
9381,3711
9382,3875
9383,3598
9384,4175
9385,3944
9386,3674
9387,3896
9388,3608
9389,3139
9390,3501
9391,3310
9392,3314
9393,3232
9394,3716
9395,3413
9396,4005
9397,3392
9398,3477
9399,3730
187.5
9350,3081
9351,3626
9352,3840
9353,4401
9354,4035
9355,4605
9356,4240
9357,4223
9358,4154
9359,4080
9360,3541
9361,4418
9362,3246
9363,3570
9364,3169
9365,3807
9366,3866
9367,3750
9368,3515
9369,4963
9370,4470
9371,4247
9372,3945
9373,3982
9374,3626
9375,3736
9376,4075
9377,3972
9378,3864
9379,3729
9380,776
9381,4034
9382,4245
9383,3968
9384,4556
9385,4248
9386,3960
9387,4118
9388,3905
9389,3780
9390,3871
9391,3564
9392,3632
9393,3527
9394,3896
9395,3743
9396,4233
9397,3635
9398,3970
9399,4226
453.125
8999,18
15.625
8999,18
31.25
8999,18
31.25
8999,14
15.625
8999,14
15.625
8999,14
15.625
9000,473
203.125
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
156.25
9350,2875
9351,3327
9352,3463
9353,3987
9354,3771
9355,3968
9356,3757
9357,3659
9358,3773
9359,3786
9360,3206
9361,4039
9362,3059
9363,3255
9364,2965
9365,3447
9366,3456
9367,3478
9368,3272
9369,4382
9370,4013
9371,3738
9372,3860
9373,3399
9374,3302
9375,3394
9376,3745
9377,3624
9378,3605
9379,3399
9380,399
9381,3711
9382,3875
9383,3598
9384,4175
9385,3944
9386,3674
9387,3896
9388,3608
9389,3139
9390,3501
9391,3310
9392,3314
9393,3232
9394,3716
9395,3413
9396,4005
9397,3392
9398,3477
9399,3730
546.875
9000,473
265.625
8999,14
46.875
8999,14
15.625
9000,473
9001,326
9002,196
9000,473
9001,326
9002,196
9003,545
9004,243
9005,563
9006,410
9007,375
9008,235
9009,224
9010,297
9011,459
9012,325
9013,431
9014,472
9015,230
9016,452
9017,306
9018,483
9019,227
9020,229
9021,496
9022,286
9023,387
9024,393
9025,295
9026,512
9027,184
9028,317
9029,372
9030,296
9031,309
9032,501
9033,100
9034,253
9035,585
9036,584
9037,231
9038,251
9039,159
9040,314
9041,401
9042,437
9043,398
9044,505
9045,319
9046,217
9047,330
9048,254
9049,462
93.75
8999,0
9000,117
9001,81
9002,49
9003,136
9004,60
9005,139
9006,101
9007,93
9008,58
9009,55
9010,74
9011,114
9012,80
9013,107
9014,116
9015,57
9016,112
9017,76
9018,120
9019,56
9020,57
